index,Amount,Amount_log,Day,Month,Year,Weekday,Is_Weekend,Quarter,Days_Since_First,City_Freq,Card Type_Freq,Exp Type_Freq,Exp Type
15486,107967.0,11.58959016590564,3,4,2014,3,0,2,181,8,6447,4754,Transport
15475,250161.0,12.42986398698304,3,4,2014,3,0,2,181,13,6447,5078,Luxury
19947,131154.0,11.784135108853476,3,4,2014,3,0,2,181,6,6840,5463,Luxury
16966,122655.0,11.71713896818028,3,4,2014,3,0,2,181,9,6447,5257,Essential
25531,230063.0,12.346112810067522,3,4,2014,3,0,2,181,752,6398,738,Transport
4141,288440.0,12.572245837950216,3,4,2014,3,0,2,181,3491,6367,4762,Transport
214,204850.0,12.2300381645838,3,4,2014,3,0,2,181,3493,6447,5078,Essential
22322,74009.0,11.211955498191513,3,4,2014,3,0,2,181,773,6447,5463,Essential
9932,289871.0,12.577194725215792,3,4,2014,3,0,2,181,3552,6447,5463,Essential
20863,41311.0,10.628908293646369,3,4,2014,3,0,2,181,764,6398,5463,Essential
21066,78203.0,11.26707607612038,3,4,2014,3,0,2,181,784,6398,4754,Luxury
121,228072.0,12.337421032129956,3,4,2014,3,0,2,181,3552,6840,5078,Essential
7724,271513.0,12.511768982404211,3,4,2014,3,0,2,181,3493,6367,4754,Transport
7934,89084.0,11.39734624911807,3,4,2014,3,0,2,181,3482,6840,5078,Luxury
19464,181406.0,12.10849840467278,3,4,2014,3,0,2,181,10,6367,4762,Transport
5859,143739.0,11.875761391022431,3,4,2014,3,0,2,181,3491,6398,5257,Transport
18340,207011.0,12.240532041581744,3,4,2014,3,0,2,181,11,6398,5078,Luxury
23240,200131.0,12.206732427825958,3,4,2014,3,0,2,181,764,6447,4754,Essential
6985,287506.0,12.569002486749223,3,4,2014,3,0,2,181,3491,6398,4762,Transport
6608,186105.0,12.13407168284141,3,4,2014,3,0,2,181,3493,6840,5463,Essential
20666,233156.0,12.359467325375732,3,4,2014,3,0,2,181,752,6840,4762,Essential
18426,290226.0,12.578418654387592,3,4,2014,3,0,2,181,3,6447,5078,Essential
22584,46611.0,10.749613297693154,3,4,2014,3,0,2,181,774,6398,4762,Essential
1288,138319.0,11.837325120357171,4,4,2014,4,0,2,182,3491,6398,5463,Luxury
739,187546.0,12.14178475964763,4,4,2014,4,0,2,182,3491,6367,5463,Essential
10942,18165.0,9.80730699406216,4,4,2014,4,0,2,182,3491,6840,4754,Essential
16298,284147.0,12.557250508164511,4,4,2014,4,0,2,182,5,6398,5257,Transport
22920,39040.0,10.572367654953077,4,4,2014,4,0,2,182,752,6840,5078,Essential
16388,14906.0,9.60958618027043,4,4,2014,4,0,2,182,11,6398,5463,Luxury
6701,282205.0,12.550392579691485,4,4,2014,4,0,2,182,3493,6447,5463,Transport
24099,63024.0,11.05128675205612,4,4,2014,4,0,2,182,774,6398,4754,Luxury
16209,211959.0,12.264152856606698,4,4,2014,4,0,2,182,5,6840,5463,Essential
418,243950.0,12.404722664436235,4,4,2014,4,0,2,182,3552,6398,5078,Essential
7985,18061.0,9.801565562810744,4,4,2014,4,0,2,182,3493,6447,5078,Luxury
5834,201668.0,12.214383018525869,4,4,2014,4,0,2,182,3491,6840,5257,Transport
13396,272014.0,12.513612490816415,4,4,2014,4,0,2,182,3493,6398,5257,Transport
20017,158961.0,11.976420458928128,4,4,2014,4,0,2,182,764,6367,4754,Essential
13917,80596.0,11.297216706958334,4,4,2014,4,0,2,182,3482,6367,5257,Transport
18737,82271.0,11.317786110065615,4,4,2014,4,0,2,182,8,6840,5078,Essential
13760,113278.0,11.637609081204968,4,4,2014,4,0,2,182,3491,6367,5078,Luxury
6731,144428.0,11.880543316301942,4,4,2014,4,0,2,182,3491,6398,4754,Essential
14753,163115.0,12.002216883123248,4,4,2014,4,0,2,182,4,6840,5257,Luxury
22426,269265.0,12.503455017579912,4,4,2014,4,0,2,182,773,6840,4762,Luxury
1774,207861.0,12.244629676956992,4,4,2014,4,0,2,182,3552,6398,5463,Transport
9819,281656.0,12.548445297555643,4,4,2014,4,0,2,182,3493,6398,4762,Essential
20,366102.0,12.810669993557134,4,4,2014,4,0,2,182,3482,6447,5078,Luxury
15687,251240.0,12.434167916818316,4,4,2014,4,0,2,182,4,6447,4754,Essential
15685,161340.0,11.991275416562743,4,4,2014,4,0,2,182,9,6840,5078,Essential
15092,54687.0,10.909399585915317,4,4,2014,4,0,2,182,6,6398,4754,Essential
9818,123874.0,11.727028271632287,4,4,2014,4,0,2,182,3482,6447,4754,Luxury
21471,280163.0,12.543130424973436,4,4,2014,4,0,2,182,764,6840,4762,Essential
930,191154.0,12.160839896250415,4,4,2014,4,0,2,182,3493,6840,4754,Transport
25944,159586.0,11.980344507046231,4,4,2014,4,0,2,182,774,6367,738,Essential
8967,39352.0,10.580327489821345,4,4,2014,4,0,2,182,3482,6840,5463,Transport
19371,3825.59,8.249729346161542,4,4,2014,4,0,2,182,5,6367,5078,Essential
4615,268595.0,12.500963670927623,4,4,2014,4,0,2,182,3491,6398,4754,Essential
12757,67554.0,11.12069735989406,4,4,2014,4,0,2,182,3493,6447,4754,Luxury
24619,16576.0,9.715771471424866,4,4,2014,4,0,2,182,784,6398,5257,Transport
1834,87029.0,11.37400816578356,4,4,2014,4,0,2,182,3552,6398,5257,Luxury
2021,11881.0,9.382779928915689,4,4,2014,4,0,2,182,3491,6398,5078,Luxury
20714,109343.0,11.602254154915018,4,4,2014,4,0,2,182,749,6398,4762,Essential
613,114777.0,11.650755106872104,4,4,2014,4,0,2,182,3493,6447,5463,Transport
1028,70106.0,11.157777925383916,4,4,2014,4,0,2,182,3552,6840,5257,Essential
12681,42469.0,10.656553223307316,4,4,2014,4,0,2,182,3552,6398,4754,Luxury
12796,290242.0,12.57847378212892,4,4,2014,4,0,2,182,3482,6840,4754,Luxury
25923,251173.0,12.433901205034642,4,4,2014,4,0,2,182,784,6398,738,Essential
8681,51453.0,10.848443483624049,4,4,2014,4,0,2,182,3552,6840,5463,Luxury
20998,264747.0,12.486533709138612,4,4,2014,4,0,2,182,752,6447,5463,Essential
10367,24712.0,10.115084699949966,4,4,2014,4,0,2,182,3491,6398,4754,Transport
21099,259513.0,12.466565930036497,4,4,2014,4,0,2,182,784,6398,4754,Essential
25041,77786.0,11.261729601088858,4,4,2014,4,0,2,182,752,6367,4762,Luxury
18236,103770.0,11.549941827249432,4,4,2014,4,0,2,182,6,6367,4762,Transport
24434,15503.0,9.648853334130548,4,4,2014,4,0,2,182,747,6447,5078,Transport
1899,293796.0,12.59064433164187,4,4,2014,4,0,2,182,3552,6447,4762,Essential
5284,270008.0,12.506210570758302,4,4,2014,4,0,2,182,3552,6367,5463,Essential
1008,116831.0,11.668492284455365,4,4,2014,4,0,2,182,3482,6840,5463,Essential
15821,128787.0,11.765922920610148,4,4,2014,4,0,2,182,4,6840,4754,Transport
18221,161049.0,11.989470154759346,5,4,2014,5,1,2,183,4,6840,5463,Transport
18153,76341.0,11.24297852454132,5,4,2014,5,1,2,183,12,6367,5257,Essential
7467,67617.0,11.121629498776256,5,4,2014,5,1,2,183,3493,6367,4754,Essential
23942,134496.0,11.80929717294256,5,4,2014,5,1,2,183,749,6367,5463,Essential
23638,94967.0,11.46129527173337,5,4,2014,5,1,2,183,749,6447,4762,Essential
12317,83196.0,11.328966568466898,5,4,2014,5,1,2,183,3482,6840,5463,Transport
14346,155300.0,11.95312044826608,5,4,2014,5,1,2,183,10,6367,4754,Luxury
24502,40528.0,10.6097730462363,5,4,2014,5,1,2,183,784,6367,5257,Transport
14799,21735.0,9.986725151106183,5,4,2014,5,1,2,183,3,6398,4762,Essential
25554,153893.0,11.944019332712209,5,4,2014,5,1,2,183,752,6447,738,Luxury
12418,245929.0,12.41280222157613,5,4,2014,5,1,2,183,3491,6398,5257,Luxury
14853,84208.0,11.34105708287931,5,4,2014,5,1,2,183,10,6447,5257,Transport
9977,291727.0,12.583577140278988,5,4,2014,5,1,2,183,3552,6447,5078,Luxury
23994,103579.0,11.548099539977882,5,4,2014,5,1,2,183,747,6398,5078,Transport
12378,265467.0,12.489249585093162,5,4,2014,5,1,2,183,3552,6367,4754,Essential
985,33227.0,10.411148172958962,5,4,2014,5,1,2,183,3552,6840,5257,Transport
9488,130947.0,11.78255557681426,5,4,2014,5,1,2,183,3491,6398,5463,Transport
6002,135141.0,11.814081356463872,5,4,2014,5,1,2,183,3482,6447,4762,Essential
6423,164133.0,12.008438446354502,5,4,2014,5,1,2,183,3482,6367,4762,Luxury
11632,94675.0,11.4582158151647,5,4,2014,5,1,2,183,3482,6398,4754,Essential
10433,110019.0,11.60841744642945,5,4,2014,5,1,2,183,3552,6398,5463,Luxury
11748,97816.0,11.490853665048125,5,4,2014,5,1,2,183,3491,6447,5257,Luxury
11778,178069.0,12.08993201039536,5,4,2014,5,1,2,183,3552,6367,4754,Essential
22988,3825.59,8.249729346161542,5,4,2014,5,1,2,183,764,6398,4762,Essential
3987,27934.0,10.237635661893249,5,4,2014,5,1,2,183,3493,6398,4762,Essential
11807,240544.0,12.390662461212136,5,4,2014,5,1,2,183,3491,6840,5257,Essential
7340,166720.0,12.024077035609764,5,4,2014,5,1,2,183,3482,6398,5078,Essential
21969,151679.0,11.929528317488847,5,4,2014,5,1,2,183,774,6398,5463,Essential
2808,93447.0,11.445160410835532,5,4,2014,5,1,2,183,3482,6398,4762,Transport
15702,204548.0,12.228562834565343,5,4,2014,5,1,2,183,19,6367,4762,Luxury
1687,90855.0,11.417031114571484,5,4,2014,5,1,2,183,3482,6840,5463,Transport
20604,263445.0,12.48160369237546,5,4,2014,5,1,2,183,749,6367,4762,Transport
14537,82716.0,11.32318042216003,5,4,2014,5,1,2,183,8,6367,5257,Essential
23077,172152.0,12.056138895277622,5,4,2014,5,1,2,183,764,6840,4754,Transport
3874,161223.0,11.990549981347325,5,4,2014,5,1,2,183,3493,6367,5463,Luxury
13987,80718.0,11.298729266447284,5,4,2014,5,1,2,183,3552,6367,5078,Essential
5896,192357.0,12.16711349816558,5,4,2014,5,1,2,183,3491,6840,5257,Transport
24648,242111.0,12.3971557079927,5,4,2014,5,1,2,183,752,6840,5463,Essential
20119,175961.0,12.078023341617657,5,4,2014,5,1,2,183,747,6398,5257,Luxury
25953,224030.0,12.319539714118912,5,4,2014,5,1,2,183,747,6367,738,Essential
17716,93832.0,11.449271885489594,5,4,2014,5,1,2,183,3,6447,5463,Essential
21437,275559.0,12.526560669707132,5,4,2014,5,1,2,183,784,6398,4754,Essential
16399,165521.0,12.016859395478372,6,4,2014,6,1,2,184,7,6447,4762,Essential
295,385574.9399999859,12.862493443506205,6,4,2014,6,1,2,184,3482,6367,5078,Essential
10530,146753.0,11.896512994559076,6,4,2014,6,1,2,184,3552,6398,5257,Essential
4404,181268.0,12.1077373948091,6,4,2014,6,1,2,184,3482,6398,5257,Essential
13825,187629.0,12.14222721748142,6,4,2014,6,1,2,184,3493,6447,4762,Essential
22795,105703.0,11.568398014094052,6,4,2014,6,1,2,184,773,6840,5078,Essential
9902,138433.0,11.83814895673495,6,4,2014,6,1,2,184,3491,6367,5257,Essential
10959,39507.0,10.584258462028018,6,4,2014,6,1,2,184,3491,6398,5463,Luxury
25824,267629.0,12.49736070857594,6,4,2014,6,1,2,184,774,6398,738,Essential
22732,135926.0,11.81987325590256,6,4,2014,6,1,2,184,764,6398,4754,Essential
13852,110211.0,11.610161062694509,6,4,2014,6,1,2,184,3491,6840,5463,Essential
1293,179158.0,12.096028958702624,6,4,2014,6,1,2,184,3552,6398,5463,Essential
8086,243496.0,12.402859901100344,6,4,2014,6,1,2,184,3552,6447,4762,Essential
25957,82891.0,11.325293834657378,6,4,2014,6,1,2,184,773,6398,738,Transport
14302,191659.0,12.163478247897752,6,4,2014,6,1,2,184,6,6447,5078,Essential
8051,299035.0,12.608319246462957,6,4,2014,6,1,2,184,3493,6840,5257,Luxury
23056,115849.0,11.660051529860525,6,4,2014,6,1,2,184,784,6447,5257,Transport
23441,205842.0,12.23486902127616,6,4,2014,6,1,2,184,773,6398,5257,Luxury
2522,272776.0,12.516409890546644,6,4,2014,6,1,2,184,3482,6367,5257,Essential
9483,244219.0,12.405824737387013,6,4,2014,6,1,2,184,3482,6367,5463,Transport
4660,88507.0,11.390848222390822,6,4,2014,6,1,2,184,3491,6367,4762,Essential
21414,169486.0,12.04053150669615,6,4,2014,6,1,2,184,752,6840,5463,Essential
11060,213600.0,12.27186506770516,6,4,2014,6,1,2,184,3491,6398,5078,Essential
20490,248811.0,12.424452870195314,6,4,2014,6,1,2,184,752,6840,4762,Essential
22025,34701.0,10.454552601161618,6,4,2014,6,1,2,184,752,6840,5257,Essential
13422,197675.0,12.194384605734983,6,4,2014,6,1,2,184,3552,6840,5257,Essential
21930,228968.0,12.341341902193832,6,4,2014,6,1,2,184,747,6840,4754,Luxury
20768,145547.0,11.88826120809688,6,4,2014,6,1,2,184,784,6447,4754,Essential
8832,3825.59,8.249729346161542,6,4,2014,6,1,2,184,3552,6840,4754,Essential
3839,250428.0,12.430930726198564,6,4,2014,6,1,2,184,3491,6367,4762,Essential
13521,270525.0,12.508123490949052,6,4,2014,6,1,2,184,3482,6367,5463,Essential
12163,290239.0,12.578463445908907,6,4,2014,6,1,2,184,3482,6447,5078,Essential
6717,170755.0,12.047990915907912,6,4,2014,6,1,2,184,3493,6840,5463,Essential
1587,215423.0,12.280363458110424,6,4,2014,6,1,2,184,3493,6840,5463,Transport
12391,245554.0,12.411276233711718,6,4,2014,6,1,2,184,3482,6398,5463,Transport
13297,180869.0,12.10553382015156,6,4,2014,6,1,2,184,3482,6840,4754,Essential
11712,86334.0,11.365990356846533,6,4,2014,6,1,2,184,3552,6398,4762,Essential
12758,122023.0,11.71197302567977,6,4,2014,6,1,2,184,3493,6447,5257,Luxury
8892,232949.0,12.358579117244943,6,4,2014,6,1,2,184,3482,6367,5463,Transport
1683,277106.0,12.532158992170398,6,4,2014,6,1,2,184,3493,6840,5078,Essential
9069,54510.0,10.906157795147806,6,4,2014,6,1,2,184,3552,6398,5463,Luxury
16215,34852.0,10.458894495697496,6,4,2014,6,1,2,184,7,6447,5257,Luxury
13716,207523.0,12.243002274615083,6,4,2014,6,1,2,184,3552,6398,4762,Transport
25504,273217.0,12.518025290306348,6,4,2014,6,1,2,184,749,6840,738,Transport
178,385574.9399999859,12.862493443506205,6,4,2014,6,1,2,184,3493,6447,5078,Transport
2327,55140.0,10.917648820068036,6,4,2014,6,1,2,184,3491,6447,5257,Transport
21666,205603.0,12.233707267626814,6,4,2014,6,1,2,184,759,6447,5463,Essential
8685,158086.0,11.970900793377822,6,4,2014,6,1,2,184,3552,6398,5463,Essential
4450,249391.0,12.426781234728832,7,4,2014,0,0,2,185,3552,6840,5463,Essential
23841,70720.0,11.166497837483046,7,4,2014,0,0,2,185,773,6398,4762,Luxury
16458,165053.0,12.014027972067954,7,4,2014,0,0,2,185,6,6367,4762,Essential
14633,281029.0,12.54621670418311,7,4,2014,0,0,2,185,11,6398,4762,Luxury
4769,120546.0,11.699794997360211,7,4,2014,0,0,2,185,3493,6367,4762,Transport
17120,173043.0,12.061301176402305,7,4,2014,0,0,2,185,7,6447,5078,Transport
8278,238035.0,12.380177201719096,7,4,2014,0,0,2,185,3493,6367,5078,Transport
12781,254124.0,12.445581550930648,7,4,2014,0,0,2,185,3491,6840,5463,Essential
6674,280462.0,12.544197087935975,7,4,2014,0,0,2,185,3491,6840,5078,Transport
17137,66192.0,11.100329996152944,7,4,2014,0,0,2,185,8,6367,4754,Essential
4977,57907.0,10.966610823273934,7,4,2014,0,0,2,185,3552,6447,5078,Essential
20374,298646.0,12.607017552906584,7,4,2014,0,0,2,185,747,6367,5463,Essential
14973,61219.0,11.022229212499404,7,4,2014,0,0,2,185,3,6367,4762,Luxury
6617,236281.0,12.372781285918952,7,4,2014,0,0,2,185,3552,6398,4762,Luxury
16643,134260.0,11.807540945699772,7,4,2014,0,0,2,185,3,6398,5257,Essential
10455,121178.0,11.7050240702781,7,4,2014,0,0,2,185,3482,6367,4762,Transport
9703,268601.0,12.500986009059934,7,4,2014,0,0,2,185,3482,6367,4762,Essential
9190,127556.0,11.756318602503123,7,4,2014,0,0,2,185,3552,6840,4762,Essential
1689,104924.0,11.561001088201792,7,4,2014,0,0,2,185,3552,6398,4762,Essential
20808,296126.0,12.59854369534288,7,4,2014,0,0,2,185,764,6398,5078,Essential
9433,54024.0,10.897202181375087,7,4,2014,0,0,2,185,3493,6447,4762,Essential
16905,6917.0,8.841881989497114,7,4,2014,0,0,2,185,8,6840,5078,Essential
4791,39247.0,10.577655766498273,7,4,2014,0,0,2,185,3552,6447,4762,Luxury
23914,289932.0,12.57740514078732,7,4,2014,0,0,2,185,784,6398,5078,Transport
14379,83167.0,11.328617937441216,7,4,2014,0,0,2,185,8,6840,4754,Luxury
16891,245619.0,12.411540905164376,7,4,2014,0,0,2,185,5,6447,5078,Luxury
9413,38343.0,10.554353340839468,7,4,2014,0,0,2,185,3493,6367,5463,Transport
5734,249152.0,12.425822444576252,7,4,2014,0,0,2,185,3493,6398,5257,Essential
90,385574.9399999859,12.862493443506205,7,4,2014,0,0,2,185,3552,6367,5078,Luxury
5158,105993.0,11.571137767718565,7,4,2014,0,0,2,185,3552,6398,5257,Essential
11283,130384.0,11.778246891183308,7,4,2014,0,0,2,185,3491,6367,4754,Transport
14407,138942.0,11.84181905606789,7,4,2014,0,0,2,185,7,6447,5463,Essential
9839,52072.0,10.860401859246654,7,4,2014,0,0,2,185,3493,6447,5463,Essential
11266,205357.0,12.232510076502662,7,4,2014,0,0,2,185,3491,6840,5078,Essential
9916,171429.0,12.051930299001526,7,4,2014,0,0,2,185,3491,6840,4754,Essential
16835,297217.0,12.602221155267648,7,4,2014,0,0,2,185,3,6398,5463,Essential
24550,118726.0,11.684582018927152,7,4,2014,0,0,2,185,759,6398,5257,Essential
17670,223647.0,12.317828666276856,7,4,2014,0,0,2,185,4,6398,4754,Luxury
24084,156271.0,11.959353357687258,7,4,2014,0,0,2,185,752,6447,5463,Essential
21130,27944.0,10.237993571703798,7,4,2014,0,0,2,185,773,6447,4762,Essential
8837,189493.0,12.152112640734227,7,4,2014,0,0,2,185,3491,6840,5257,Essential
25113,233544.0,12.361130057009156,7,4,2014,0,0,2,185,752,6398,4762,Essential
19179,273934.0,12.520646130950231,8,4,2014,1,0,2,186,8,6367,5078,Essential
4019,225791.0,12.327369500486354,8,4,2014,1,0,2,186,3493,6447,5078,Essential
12347,273690.0,12.519755011769815,8,4,2014,1,0,2,186,3552,6398,5257,Essential
19248,179656.0,12.098804756436056,8,4,2014,1,0,2,186,3,6367,5463,Essential
5447,231969.0,12.354363331942317,8,4,2014,1,0,2,186,3491,6447,4762,Essential
3049,43471.0,10.679872331666129,8,4,2014,1,0,2,186,3491,6840,5463,Essential
19164,221056.0,12.306175865796654,8,4,2014,1,0,2,186,8,6840,4762,Luxury
23665,39099.0,10.573877745973457,8,4,2014,1,0,2,186,774,6447,5257,Essential
25591,146990.0,11.898126639396782,8,4,2014,1,0,2,186,774,6367,738,Essential
14352,133999.0,11.805595078933049,8,4,2014,1,0,2,186,7,6840,5078,Essential
14400,289315.0,12.575274795345733,8,4,2014,1,0,2,186,10,6398,4754,Transport
3392,6181.0,8.729397122692061,8,4,2014,1,0,2,186,3491,6840,4754,Essential
8855,82104.0,11.31575419492594,8,4,2014,1,0,2,186,3482,6840,5078,Essential
23672,284129.0,12.557187158888256,8,4,2014,1,0,2,186,747,6447,4754,Transport
7235,160632.0,11.986877538838842,8,4,2014,1,0,2,186,3493,6840,5257,Essential
3444,82563.0,11.321329029154148,8,4,2014,1,0,2,186,3491,6367,4762,Essential
9131,56909.0,10.94922635159717,8,4,2014,1,0,2,186,3552,6447,4762,Essential
25502,243697.0,12.403685032767967,8,4,2014,1,0,2,186,784,6447,738,Essential
3614,37266.0,10.525863495538852,8,4,2014,1,0,2,186,3493,6367,5257,Transport
20199,59256.0,10.989639195478905,8,4,2014,1,0,2,186,774,6398,4762,Essential
25665,209612.0,12.253018252406449,8,4,2014,1,0,2,186,747,6367,738,Luxury
4277,169250.0,12.039138099176563,8,4,2014,1,0,2,186,3482,6398,4762,Transport
6690,124410.0,11.731345879815304,8,4,2014,1,0,2,186,3482,6447,5078,Essential
24061,219064.0,12.297123768414115,8,4,2014,1,0,2,186,752,6367,4754,Transport
4710,217337.0,12.28920902440279,8,4,2014,1,0,2,186,3491,6398,4762,Transport
8524,266801.0,12.494262089247384,8,4,2014,1,0,2,186,3491,6840,4754,Transport
4273,163989.0,12.007560729337492,8,4,2014,1,0,2,186,3491,6840,5463,Essential
7992,109839.0,11.606780040441851,8,4,2014,1,0,2,186,3482,6367,4762,Transport
11459,75643.0,11.233793403447164,8,4,2014,1,0,2,186,3491,6447,4754,Essential
18315,35948.0,10.489856546350628,8,4,2014,1,0,2,186,11,6840,4762,Luxury
22452,7884.0,8.972717499397138,8,4,2014,1,0,2,186,784,6367,5257,Essential
19610,88923.0,11.395537351321885,8,4,2014,1,0,2,186,3,6840,5463,Essential
3275,42636.0,10.660477699891798,9,4,2014,2,0,2,187,3491,6398,5078,Luxury
24565,6374.0,8.760139370026627,9,4,2014,2,0,2,187,752,6398,5257,Luxury
1542,256852.0,12.456259215796058,9,4,2014,2,0,2,187,3552,6447,5463,Luxury
18828,251109.0,12.433646369123698,9,4,2014,2,0,2,187,11,6840,5257,Transport
22329,21104.0,9.9572652582166,9,4,2014,2,0,2,187,774,6367,4754,Transport
17561,68712.0,11.13769368883882,9,4,2014,2,0,2,187,7,6367,4754,Transport
19994,77958.0,11.263938326448413,9,4,2014,2,0,2,187,9,6367,5078,Transport
1520,41778.0,10.640149099927031,9,4,2014,2,0,2,187,3482,6840,5463,Luxury
9387,108397.0,11.593564917632976,9,4,2014,2,0,2,187,3491,6367,5257,Essential
21043,288929.0,12.57393972322302,9,4,2014,2,0,2,187,752,6398,4754,Luxury
7415,147859.0,11.90402115911109,9,4,2014,2,0,2,187,3493,6447,4762,Transport
12548,204463.0,12.228147199848484,9,4,2014,2,0,2,187,3552,6447,4762,Transport
23873,105208.0,11.56370412695724,9,4,2014,2,0,2,187,784,6398,5463,Essential
13827,40906.0,10.619056476530805,9,4,2014,2,0,2,187,3552,6367,5078,Essential
17076,121495.0,11.707636619410106,9,4,2014,2,0,2,187,4,6840,5078,Luxury
7989,222602.0,12.313145194821717,9,4,2014,2,0,2,187,3491,6367,4762,Luxury
5210,138852.0,11.841171098551232,9,4,2014,2,0,2,187,3491,6398,5463,Essential
18738,8160.0,9.007121989469242,9,4,2014,2,0,2,187,11,6447,5463,Essential
12571,54162.0,10.8997532974849,9,4,2014,2,0,2,187,3552,6367,5078,Luxury
4087,284892.0,12.55986895015958,9,4,2014,2,0,2,187,3552,6367,5463,Essential
5506,250063.0,12.429472164081975,9,4,2014,2,0,2,187,3493,6840,5257,Essential
1153,167655.0,12.029669540099778,9,4,2014,2,0,2,187,3552,6840,4762,Essential
1627,155285.0,11.953023856972743,9,4,2014,2,0,2,187,3552,6840,5463,Essential
20712,245132.0,12.409556199376086,9,4,2014,2,0,2,187,749,6447,4754,Essential
21405,122879.0,11.7189635483815,9,4,2014,2,0,2,187,784,6367,5463,Essential
8196,25019.0,10.127430784020902,9,4,2014,2,0,2,187,3493,6840,4762,Essential
7603,109394.0,11.602720464086444,9,4,2014,2,0,2,187,3482,6367,4754,Transport
12122,150471.0,11.92153229935064,9,4,2014,2,0,2,187,3491,6840,5257,Essential
1770,92174.0,11.431444223102345,9,4,2014,2,0,2,187,3482,6398,5078,Luxury
9213,46791.0,10.75346752712286,9,4,2014,2,0,2,187,3482,6367,5257,Essential
12798,282035.0,12.54979000134693,9,4,2014,2,0,2,187,3493,6447,5257,Essential
24799,298342.0,12.605999110298578,9,4,2014,2,0,2,187,749,6447,4762,Essential
23817,114049.0,11.644392227712537,9,4,2014,2,0,2,187,749,6398,4754,Essential
8722,149075.0,11.912211522001677,9,4,2014,2,0,2,187,3491,6398,4762,Essential
15653,11490.0,9.349319399257634,9,4,2014,2,0,2,187,9,6840,4754,Essential
20691,233001.0,12.358802316201984,9,4,2014,2,0,2,187,774,6398,5078,Essential
5513,219872.0,12.300805385921173,10,4,2014,3,0,2,188,3482,6840,4762,Luxury
13591,162154.0,11.996307946906065,10,4,2014,3,0,2,188,3491,6367,5078,Essential
11812,249324.0,12.426512545270068,10,4,2014,3,0,2,188,3482,6398,5463,Essential
11481,199961.0,12.205882627477887,10,4,2014,3,0,2,188,3491,6367,4762,Essential
363,128164.0,11.761073775274005,10,4,2014,3,0,2,188,3552,6840,5078,Transport
13644,44431.0,10.70171520954658,10,4,2014,3,0,2,188,3552,6367,5463,Essential
20458,105423.0,11.5657455931536,10,4,2014,3,0,2,188,784,6367,5257,Essential
19504,247954.0,12.42100255706988,10,4,2014,3,0,2,188,3491,6447,5463,Luxury
1102,275301.0,12.525623955906344,10,4,2014,3,0,2,188,3482,6840,4762,Essential
19295,215883.0,12.282496505373226,10,4,2014,3,0,2,188,5,6447,4754,Luxury
8637,161903.0,11.99475884596954,10,4,2014,3,0,2,188,3552,6447,4762,Essential
24194,112104.0,11.627191211098571,10,4,2014,3,0,2,188,774,6367,4762,Transport
1826,68466.0,11.134107156345806,10,4,2014,3,0,2,188,3482,6447,4762,Transport
13993,209922.0,12.25449607579428,10,4,2014,3,0,2,188,3491,6840,4754,Essential
25116,135463.0,11.816461201345176,10,4,2014,3,0,2,188,747,6447,5078,Essential
802,290413.0,12.579062770137137,10,4,2014,3,0,2,188,3491,6840,4754,Essential
13264,166185.0,12.020862921995036,10,4,2014,3,0,2,188,3493,6398,4754,Essential
24555,247487.0,12.41911737496697,10,4,2014,3,0,2,188,752,6840,5257,Essential
9011,285163.0,12.560819732345978,10,4,2014,3,0,2,188,3482,6447,4754,Essential
23294,47516.0,10.76884282073053,10,4,2014,3,0,2,188,759,6398,5078,Transport
9842,26505.0,10.185126401440623,10,4,2014,3,0,2,188,3491,6398,5257,Essential
24572,128016.0,11.759918346582957,10,4,2014,3,0,2,188,749,6447,4762,Transport
9860,36727.0,10.51129468592906,10,4,2014,3,0,2,188,3493,6840,4754,Transport
18529,251481.0,12.435126695384094,10,4,2014,3,0,2,188,5,6398,4762,Luxury
16652,70180.0,11.1588328981095,10,4,2014,3,0,2,188,8,6840,5257,Essential
19185,114079.0,11.644655235648123,10,4,2014,3,0,2,188,8,6447,4754,Luxury
19041,68823.0,11.139307800301184,10,4,2014,3,0,2,188,5,6367,4754,Essential
15965,213274.0,12.270337691776897,10,4,2014,3,0,2,188,8,6447,5463,Essential
3034,98975.0,11.502632675484795,10,4,2014,3,0,2,188,3552,6447,5078,Essential
4041,141932.0,11.863110394250215,10,4,2014,3,0,2,188,3482,6367,5463,Essential
3389,263733.0,12.4826962984252,10,4,2014,3,0,2,188,3491,6447,5078,Essential
3379,292934.0,12.587706020384992,10,4,2014,3,0,2,188,3493,6398,5257,Essential
15068,71314.0,11.174861962957523,10,4,2014,3,0,2,188,7,6447,4754,Luxury
8018,253083.0,12.441476728414882,10,4,2014,3,0,2,188,3491,6447,5078,Essential
15712,267129.0,12.495490710275003,10,4,2014,3,0,2,188,9,6398,4762,Essential
18971,137461.0,11.831102794256932,10,4,2014,3,0,2,188,8,6840,5463,Transport
20405,183404.0,12.1194521012464,11,4,2014,4,0,2,189,773,6840,5078,Luxury
22065,220224.0,12.302405029977995,11,4,2014,4,0,2,189,774,6367,5078,Luxury
1783,248754.0,12.42422375532134,11,4,2014,4,0,2,189,3491,6367,4762,Essential
7087,88561.0,11.391458150686685,11,4,2014,4,0,2,189,3491,6398,4754,Essential
9328,153741.0,11.9430311517947,11,4,2014,4,0,2,189,3491,6398,5463,Essential
